area,id,locacao,price,venda
392,22985,,1500000,
97,22984,,235000,
201,22983,,615000,
222,22982,,990000,
149,22980,,750000,
341,22977,,750000,
308,22974,,215000,
470,22972,,13000,
62,22963,,276000,
104,22962,,460000,
62.4500000000000028421709430404007434844970703125,22960,,800,
355,22959,,2100000,
34,22956,,205000,
98,22954,,1500,
74,22948,,260000,
74,22947,,280000,
148,22946,,780000,
382,22942,,7000,
61.11999999999999744204615126363933086395263671875,22941,,228000,
46,22938,,185000,
57,22935,,207000,
107,22930,,612900,
110,22929,,850,
67,22927,,280000,
476,22926,,260000,
94,22925,,370000,
122,22922,,550000,
44.72999999999999687361196265555918216705322265625,22920,,200000,
44.72999999999999687361196265555918216705322265625,22919,,200000,
218,22917,,1600000,
61,22916,,990,
82,22910,,280000,
320,22909,,1500000,
63,22907,,450000,
124,22903,,1800,
125,22902,,1600,
140,22900,,430000,
191,22897,,600000,
660,22893,,1000000,
173,22891,,720000,
184,22890,,1100000,
430,22887,,2400000,
100,22884,,545000,
75,22880,,280000,
87,22878,,1200000,
263,22876,6600,,1200000
80,22875,,800,
1244,22873,,14000,
45,22871,,83000,
102,22870,,380000,
500,22869,2500,,600000
120,22867,,255000,
200,22863,,1300,
43,22853,,160000,
191,22850,,600000,
192,22847,,280000,
382,22843,,1890000,
3800,22840,,8000000,
80,22839,,310000,
65,22835,1200,,233000
52,22833,,215000,
160,22828,,650000,
49,22825,,250000,
49,22824,,250000,
104,22821,,370000,
60,22818,,300000,
263,22811,,140000,
47,22806,,300000,
47,22805,1400,,300000
48,22804,,305000,
39,22803,,200000,
39,22802,,205000,
35,22801,,180000,
29,22800,,165000,
29,22798,,170000,
38,22796,,175000,
37,22795,,155000,
1800,22786,,11000,
1800,22785,,29000,
1800,22783,37000,,7600000
300,22782,,1100000,
150,22781,,340000,
57,22780,,170000,
68,22779,,180000,
67,22778,,190000,
57,22777,,170000,
68,22776,,180000,
67,22775,,190000,
318,22774,,310000,
85,22772,,280000,
5100,22770,,700000,
405,22767,,1980000,
368,22764,,700000,
61,22762,,900,
148,22758,,900000,
75,22757,,350000,
80,22751,,300000,
370,22747,2200,,600000
245,22740,,890000,
236,22739,,1200000,
189,22737,,1200000,
172,22736,,450000,
43,22735,,163000,
80,22732,,320000,
100,22731,,320000,
71.599999999999994315658113919198513031005859375,22728,,300000,
750,22727,,3000,
34,22725,,197800,
187,22722,,875000,
71,22720,,330000,
450,22715,,750000,
448,22713,,6000,
550,22706,,560000,
472.48000000000001818989403545856475830078125,22702,,265000,
190,22701,,530000,
30,22700,,159000,
78,22699,,430000,
46,22696,,180000,
37,22693,,165000,
150,22692,,300000,
65,22691,,310000,
340,22686,,95800,
5075,22684,,1000000,
197,22682,,320000,
335,22678,,1700000,
214,22677,,5000,
400,22673,,837000,
228,22672,,800000,
230,22670,,1200000,
44,22669,,250000,
83,22668,,1800,
83,22667,,2000,
63,22666,,250000,
49,22662,,115000,
90,22661,,365000,
700,22660,,1400000,
80,22659,,690000,
261,22656,,750000,
1557,22655,,593600,
129,22654,,520000,
48,22653,,185000,
160,22651,,1250000,
400,22646,,1200000,
900,22642,,1000,
160,22640,1100,,212000
108,22638,,245000,
134,22637,,180000,
73,22636,870,,210000
169,22634,,645000,
110,22633,,315000,
172,22632,,330000,
108,22631,,470000,
172,22629,,820000,
230,22626,,870000,
188,22625,,600000,
226,22624,,650000,
67,22623,,215000,
62,22622,900,,200000
1330,22616,,4000,
185,22613,1100,,205000
260,22612,,650000,
210,22610,,250000,
93,22609,,240000,
62,22603,,180000,
185,22602,,10000,
80,22601,,1100,
305,22598,3300,,800000
123,22596,,680000,
125,22593,,430000,
58,22589,1100,,191000
36,22586,,190000,
1600,22583,,6400000,
130,22581,,370000,
174,22579,,700000,
104,22578,,270000,
222.650000000000005684341886080801486968994140625,22575,,380000,
45,22574,,190000,
252,22571,,1200000,
51,22565,,210000,
552,22563,,550000,
122,22560,,500000,
83,22559,,266000,
66,22553,,210000,
95,22552,980,,320000
173,22550,,320000,
171,22549,800,,250000
44,22544,,175000,
160,22542,,300000,
120,22540,,550000,
1742,22536,,1400000,
55,22531,,1000,
55,22530,,1000,
300,22525,,350000,
63,22522,,481000,
91,22517,,250000,
231,22516,,924000,
75,22515,,350000,
220,22514,,1300000,
122,22513,1000,,450000
623,22512,,10000,
36,22510,,190000,
387,22509,,1200000,
170,22508,,720000,
66,22506,950,,250000
230,22504,,600000,
180,22503,,600000,
400,22502,,1100000,
1180,22501,,3500,
1460,22499,,2000000,
200,22487,,745000,
174,22486,,650000,
46,22482,,205000,
46,22481,,205000,
46,22480,,205000,
95,22479,,290000,
95,22478,,290000,
95,22477,,290000,
95,22476,,270000,
95,22475,,270000,
95,22474,,270000,
95,22473,,270000,
95,22472,,270000,
95,22471,,270000,
95,22470,,270000,
95,22469,,270000,
95,22468,1000,,270000
600,22466,,1500000,
300,22465,,690000,
131,22461,,490000,
137,22455,,780000,
490,22451,,350000,
579,22450,,1600000,
60,22449,,139000,
35,22447,,1000,
35,22446,,1000,
30,22445,,1000,
35,22444,,1000,
28,22443,,800,
35,22442,,1000,
28,22441,,850,
35,22440,,1000,
28,22439,,800,
35,22438,,1000,
28,22437,,800,
39,22436,,1000,
59,22435,,3900,
74,22434,,4900,
65,22433,,4250,
390,22432,,1590000,
252,22430,,320000,
67,22429,,260000,
46,22425,,165000,
520,22422,,224000,
469,22420,,25000,
123,22418,1100,,250000
580,22417,,180000,
166,22414,,240000,
144,22411,,240000,
118,22410,,500000,
122,22409,,580000,
250,22407,,175000,
196,22403,,850000,
71,22401,,270000,
70,22400,,260000,
71,22399,,290000,
112,22397,,550000,
320,22395,,1650000,
140,22394,,330000,
183,22393,,795000,
116,22391,,600000,
66,22390,,900,
200,22389,,900000,
26000,22387,,3180000,
18,22386,,128000,
27,22377,,1200,
69,22373,,350000,
116,22368,,330000,
64,22361,,230000,
138,22360,,580000,
56,22359,,190000,
81,22358,,415000,
140,22357,,420000,
131,22356,,320000,
80,22353,,1000,
80,22352,,1000,
80,22351,,1200,
80,22350,,1000,
49,22348,,266000,
71,22345,,445000,
48,22340,,220000,
547,22337,,200000,
452,22328,,350000,
48,22326,,200000,
163,22325,1600,,390000
155,22322,,350000,
140,22321,1650,,275000
76,22320,,300000,
187,22312,,450000,
250,22308,,195000,
50,22305,,182500,
230,22304,,750000,
67,22303,,395000,
80,22302,,1200,
2000,22300,,10000000,
90,22299,,560000,
400,22294,,1550000,
53,22291,,150000,
97,22290,,360000,
97,22289,,390000,
360,22287,,920000,
64,22284,,207000,
75,22281,,494000,
106,22280,,689000,
1283,22279,,1207000,
1527,22278,,1435897,
1320,22277,,1100000,
9134,22276,,,
180,22275,,480000,
328,22274,,870000,
65,22272,,195000,
300,22270,,1400000,
168,22269,,400000,
120,22267,,450000,
228,22264,,250000,
230,22260,,790000,
250,22258,,170000,
180,22257,,3500,
72,22256,,240000,
107,22255,,550000,
218,22254,,1300000,
254,22253,,16700,
31,22252,,,
85,22251,,200000,
45,22246,,159000,
85,22245,,280000,
325,22241,,145000,
470,22240,,12000,
3,22238,900,,200000
3,22237,,330000,
60,22233,,260000,
537,22229,,1200000,
167,22228,,2100,
86,22227,,250000,
239,22226,,600000,
257,22223,,900000,
106,22222,,430000,
108,22221,,434000,
48,22217,,180000,
46,22215,,185000,
270,22214,,900000,
140,22213,,580000,
250,22211,,160000,
168,22208,,385000,
256,22203,,165000,
147,22199,,220000,
131,22195,,815000,
45,22190,,250000,
45,22189,,230000,
87.93999999999999772626324556767940521240234375,22188,,165000,
60,22180,,250000,
57,22178,,240000,
31,22170,1100,,180000
230,22169,,700000,
160,22168,,260000,
3,22165,1200,,270000
3,22164,,270000,
46,22163,,205000,
3,22162,1200,,270000
80,22161,,430000,
3,22160,1000,,270000
386,22158,,10000,
135,22156,,700000,
260,22155,,880000,
147,22151,,315000,
185,22150,,420000,
180,22149,2000,,360000
400,22146,,1000000,
72,22143,,550000,
35,22142,1500,,250000
113,22141,,1800,
450,22139,,2100000,
150,22138,,470000,
235,22137,,450000,
84,22136,1500,,340000
60,22135,,230000,
130,22134,,300000,
3157,22133,,800000,
208,22131,1300,,300000
68,22127,,280000,
686,22126,,15000,
487,22124,,295000,
152,22122,,799000,
250,22116,,190000,
134,22112,,790000,
300,22110,,180000,
17,22109,,125000,
21,22102,,130000,
113,22101,,320000,
135,22098,,700000,
135,22097,,750000,
45,22096,,220000,
34,22095,,990,
340,22092,,795000,
142,22091,,470000,
62,22090,,850,
107,22089,,518000,
46,22087,,296000,
2000,22075,24000,,2600000
5500,22072,,6500000,
220,22069,,550000,
128,22068,,560000,
50,22067,,155000,
240,22063,,850000,
48,22062,,155000,
100,22061,,400000,
51,22052,,225000,
243,22051,,690000,
292,22047,,1295000,
135,22045,,650000,
47,22044,,160000,
123,22039,1600,,395000
95,22035,,385000,
148,22033,,900000,
300,22027,,550000,
90,22026,,350000,
63,22025,,215000,
250,22024,,960000,
116,22023,,700000,
167,22019,,1000000,
234,22013,,480000,
82,22012,,285000,
102,22010,,1000,
19,22007,,95400,
180,22002,,420000,
200,21998,,500000,
70,21997,,266000,
200,21995,,140000,
301,21991,,210000,
151,21990,,350000,
47,21989,,220000,
500,21986,,10000,
548,21984,4500,,900000
57,21982,,255000,
170,21981,,480000,
40,21980,,205000,
579,21975,1200,,300000
270,21974,,1100000,
104,21973,,371000,
115,21972,,300000,
2000,21970,,,
71,21964,,265000,
320,21963,,765000,
370,21957,3800,,1000000
130,21955,,360000,
490,21954,,570000,
51,21950,,220000,
49,21949,,195000,
5000,21947,,1100000,
90,21937,,535000,
425,21934,,220000,
83,21933,,370000,
122,21931,,720000,
450,21925,8600,,1560000
75,21922,,430000,
46,21921,,147000,
45,21919,,235000,
45,21918,,220000,
45,21917,,220000,
118,21916,,500000,
119,21915,,500000,
119,21914,,500000,
119,21913,,500000,
119,21912,,500000,
149,21911,,600000,
140,21910,,480000,
56,21909,,260000,
122,21908,,550000,
135,21907,,700000,
106,21905,,470000,
69,21904,,280000,
69,21903,,240000,
70,21902,,165000,
80,21901,,270000,
42,21900,,195000,
141,21899,,590000,
62,21895,,220000,
60,21894,,200000,
230,21892,,980000,
160,21891,,300000,
300,21890,,2750,
50,21889,950,,220000
223,21888,,450000,
1800,21883,,25000,
90,21874,,550000,
400,21868,,1200000,
687,21865,,12000,
125,21862,,900,
450,21861,,5000,
170,21857,,375000,
75,21853,,190000,
103,21852,,490000,
210,21851,,690000,
62,21842,,1000,
62,21841,,300000,
510,21840,,330000,
960.950000000000045474735088646411895751953125,21838,1400,,640000
47,21832,,190000,
60,21831,,280000,
67.4800000000000039790393202565610408782958984375,21827,,325000,
245,21818,3600,,600000
46,21816,,170000,
186,21815,,300000,
342,21809,,650000,
150,21804,,720000,
64,21800,,260000,
71,21798,,450000,
66,21797,,237500,
40,21777,,170000,
314,21772,,1200000,
292,21771,,1000000,
60,21769,,270000,
300,21767,3700,,500000
72,21766,,240000,
490,21765,,250000,
96,21761,,950,
375,21760,,140000,
510,21759,,1800000,
45,21758,,190000,
180,21753,,280000,
86,21751,2300,,610000
370,21748,,800000,
57,21747,,180000,
280,21744,,750000,
40,21743,,210000,
55,21742,,300000,
46,21738,,220000,
259,21737,,750000,
156,21736,,740000,
134,21734,,400000,
98,21732,,370000,
201,21731,,780000,
201,21730,,780000,
103,21729,,390000,
256,21726,,170000,
139,21725,,798000,
250,21721,,170000,
420,21720,,330000,
2500,21719,,19000,
370,21718,,550000,
112,21713,,280000,
6000,21712,,2200000,
114,21711,,380000,
106,21707,,420000,
156,21706,,530000,
80,21704,,460000,
66,21700,,350000,
57,21699,,240000,
150,21693,,495000,
393,21692,,175000,
560,21691,,1900000,
560,21691,,1900000,
220,21689,,590000,
52,21688,,290000,
5000,21687,,1350000,
45,21686,,180000,
432,21684,,386000,
427.5,21683,1200,,365000
1133.4600000000000363797880709171295166015625,21682,,2800000,
60,21681,,280000,
404,21680,,170000,
521,21679,,990000,
4,21676,,740000,
468,21675,,900000,
282,21674,,780000,
45,21669,,115000,
44,21668,,115000,
44,21667,,115000,
1800,21664,,2000000,
117,21660,,430000,
111.1099999999999994315658113919198513031005859375,21658,,560000,
153,21657,,330000,
290,21651,,1300000,
100,21649,,450000,
66,21647,,250000,
96,21640,,260000,
520,21639,,990000,
255,21637,,900000,
67,21636,,250000,
104,21633,,600000,
77,21632,,350000,
1150,21631,,4500000,
59,21617,,280000,
46,21616,,350000,
286,21615,,110000,
380,21613,,1600000,
115,21612,,1650,
22,21609,990,,150000
22,21608,900,,150000
63,21607,,250000,
60,21604,,170000,
64,21602,,320000,
56,21600,,300000,
162,21596,,370000,
252,21593,,650000,
43,21589,,255000,
36,21585,,1250,
100,21576,,340000,
160,21575,,750000,
310,21574,,750000,
37.21000000000000085265128291212022304534912109375,21572,,165000,
282,21567,,180000,
300,21565,,310000,
300,21564,,310000,
360,21563,,375000,
360,21562,,375000,
150,21560,,280000,
300,21558,,175000,
360,21557,,210000,
55,21552,,165000,
244,21551,,750000,
2400,21549,,2100000,
318.80000000000001136868377216160297393798828125,21546,5500,,1800000
250,21544,,1180000,
180,21541,,3000,
700,21530,,3400000,
320,21525,,490000,
91,21522,1500,,280000
673,21519,,650000,
64,21513,,280000,
255,21511,,600000,
120,21509,,405000,
68,21508,,170000,
207,21506,,300000,
36,21503,,225000,
23,21499,,900,
23,21498,,900,
65,21497,,320000,
140,21494,,310000,
64,21490,,300000,
800,21487,7000,,5500000
650,21486,,4950,
55,21485,,235000,
55,21484,,235000,
62,21479,,1400,
86,21476,,200000,
395,21473,,900000,
50,21470,800,,215000
56,21469,,280000,
190,21468,,500000,
526,21466,,1300000,
350,21459,,550000,
41,21457,800,,160000
103,21456,,370000,
40,21455,,225000,
125,21453,,490000,
94,21451,,318000,
160,21447,,95000,
357.5,21446,,195000,
404,21444,12000,,2125000
229,21443,,1500000,
100,21438,,320000,
70,21435,,,
40,21433,,,
103,21427,,430000,
63,21425,,1200,
48,21424,,800,
80,21423,,230000,
310,21421,,1100000,
140,21419,,669000,
56,21418,,280000,
190,21417,,430000,
139,21411,,980000,
76,21407,,315000,
209,21406,4500,,1250000
100,21400,,235000,
130,21399,1100,,330000
124,21398,,750000,
54,21397,,195000,
50,21395,,215000,
144,21387,,650000,
150,21383,,1300,
128,21382,,2700,
117,21381,,560000,
650,21378,,10000,
98,21376,,1500,
120,21373,,1425,
250,21368,,150000,
250,21367,,1200,
250,21366,,1200,
2904,21363,4000,,600000
481,21361,,330000,
161,21360,,650000,
108,21359,,295000,
103,21358,,470000,
218,21357,,800000,
97,21354,,320000,
128,21352,,270000,
160,21350,,375000,
53,21348,,200000,
340,21339,,120000,
75,21338,,360000,
185,21337,,3500,
128,21334,,670000,
79,21332,,320000,
84,21326,,500000,
74,21325,,300000,
116,21324,,500000,
630,21319,,1820000,
123,21318,,660000,
163,21316,,430000,
340,21314,4500,,1000000
200,21313,,550000,
46,21306,,200000,
83,21301,,290000,
65,21299,1000,,250000
65,21298,1000,,250000
65,21297,1000,,250000
65,21296,1000,,250000
65,21295,1000,,250000
65,21294,1000,,250000
65,21293,1000,,250000
65,21292,1000,,250000
96,21289,,280000,
85,21288,,260000,
96,21287,,280000,
85,21286,900,,260000
85,21285,900,,260000
85,21284,900,,260000
85,21283,,260000,
96,21282,1100,,280000
85,21281,1100,,260000
96,21280,,280000,
85,21279,900,,260000
170,21273,,765000,
620,21272,,880000,
80,21271,,575000,
3000,21268,,4000000,
263,21267,,1200000,
48,21265,,215000,
48,21264,,215000,
35,21263,,200000,
86,21262,,638000,
96,21261,,280000,
85,21260,,260000,
96,21259,,280000,
85,21258,900,,260000
99,21253,,425000,
208,21251,,176800,
130,21250,,422500,
54,21242,,270000,
230,21241,,627000,
117,21239,,400000,
107,21238,,400000,
117,21237,,400000,
100,21236,,360000,
100,21235,,360000,
69,21232,,290000,
69,21231,,280000,
67,21230,,290000,
66,21229,,280000,
130,21228,1800,,420000
582,21225,,850000,
700,21224,,20000,
67,21217,,1300,
2319,21216,,2020000,
257,21209,,620000,
350,21208,,950000,
749,21206,,5000000,
62,21203,,155000,
290,21201,,1250000,
132,21199,,395000,
200,21191,,230000,
275,21190,,180000,
38,21188,,135000,
680,21180,,600000,
245,21178,,710000,
265,21176,,150000,
446,21172,,950000,
50,21171,,220000,
195,21170,,850000,
39,21169,,240000,
1750,21167,15000,,4500000
53,21166,,125000,
230,21164,,630000,
259,21163,,530000,
478,21162,,2930000,
70,21160,,280000,
600,21158,40000,,7000000
69,21157,,190000,
445,21148,,2490000,
244,21140,,820000,
186,21137,,585000,
310,21136,,720000,
78,21135,,260000,
255,21134,,1290000,
144,21129,,650000,
263,21128,,135000,
170,21124,,320000,
62,21123,,280000,
62,21121,,280000,
62,21120,,280000,
79,21115,,1500,
108,21109,,700000,
360,21108,,220000,
99,21105,,640000,
270,21102,,850000,
57,21101,,219000,
230,21098,,950000,
664,21094,,600000,
67,21087,,200000,
35,21081,,1200,
508,21080,,430000,
81,21078,,320000,
410,21076,,1750000,
420,21074,,2400000,
350,21071,,1900000,
142,21070,,650000,
142,21069,,595000,
75,21068,,280000,
500,21067,,520000,
250,21066,,180000,
150,21061,,295000,
201,21060,,620000,
102,21054,,450000,
137,21051,,720000,
98,21050,,350000,
117,21049,,500000,
75,21047,,400000,
180,21044,,750000,
351,21042,,190000,
4000,21039,,39000,
280,21038,,660000,
505,21033,,1290000,
500,21032,,2000000,
84,21029,,600000,
400,21028,,1300000,
100,21026,,270000,
200,21022,,1350000,
513,21018,,300000,
3,21017,,,
91,21013,,250000,
428,21008,,2500000,
298,21003,,1250000,
46,20998,,220000,
166,20997,,3200,
47,20993,800,,175000
90,20991,,350000,
275,20990,,120000,
253,20989,,130000,
211,20986,,500000,
369,20981,3500,,1300000
222,20980,,860000,
5000.4499999999998181010596454143524169921875,20975,,5800000,
550,20974,,2900000,
39643,20973,,6940000,
5100,20972,,1300000,
500,20968,,1200000,
160,20966,,280000,
22,20965,,850,
100,20964,,583000,
377,20962,,212000,
315,20950,,610000,
82,20949,,200000,
72,20946,,265000,
535,20943,,300000,
257,20942,,1000000,
90,20941,,450000,
330,20938,,650000,
91,20931,,1400,
318,20930,,199000,
47,20927,,220000,
315,20926,,950000,
36,20923,,140000,
120,20921,,540000,
180,20919,,298000,
675,20914,,1000000,
250,20911,6000,,3000000
325,20904,,1600000,
161,20902,,530000,
90,20899,,350000,
342,20897,,850000,
58,20894,,299000,
65,20893,,275000,
128,20892,,600000,
95,20891,,405000,
95,20890,,430000,
81,20889,,420000,
150,20886,,550000,
250,20885,,255000,
97,20877,,380000,
43,20874,,900,
360,20866,,750000,
525,20865,,180000,
57,20860,,170000,
180,20855,800,,230000
44,20853,,650,
270,20846,,1450000,
205,20845,,920000,
43,20843,,900,
173,20842,,690000,
497,20835,,370000,
62,20834,,280000,
65,20829,,270000,
275,20828,2500,,640000
210,20819,,480000,
180,20816,,2300,
38,20814,800,,170000
51,20813,1000,,190000
550,20807,,4300,
217,20803,,900000,
130,20792,,449000,
150,20789,,480000,
1203,20781,,1550000,
170,20776,,430000,
300,20773,,740000,
64,20772,,195000,
384,20771,,670000,
190,20770,,1135000,
498,20766,,215000,
56,20765,,330000,
109,20764,,560000,
240,20762,,990000,
159,20761,,480000,
577.1399999999999863575794734060764312744140625,20757,8000,,4500000
1100,20756,,170000,
250,20755,,690000,
110,20752,,405000,
474,20746,,1300000,
229.43000000000000682121026329696178436279296875,20744,,1300000,
330,20742,,220000,
300,20741,,220000,
538,20740,,300000,
307,20735,,2900,
275,20732,,220000,
1800,20731,19900,,6600000
390,20729,,1200000,
160,20727,,520000,
450,20724,,365000,
50,20721,,225000,
110,20720,,420000,
62,20718,,230000,
250,20711,,250000,
401,20706,,220000,
300,20704,,900000,
90,20699,,310000,
38,20697,600,,197000
45,20696,,185000,
139,20695,,250000,
300,20693,,750000,
450,20692,,800000,
45,20689,,190000,
110,20687,,400000,
107,20685,,360000,
209,20683,,400000,
230,20680,4000,,800000
142,20675,,870000,
76,20674,,250000,
251,20673,,850000,
110,20672,,270000,
600,20671,,5000000,
229,20670,4800,,1300000
172,20669,,700000,
500,20668,,5000,
46,20662,,220000,
107,20659,,270000,
56,20652,,280000,
22,20651,,180000,
46,20649,,150000,
283,20647,,910000,
65,20646,,171000,
68,20645,,198000,
100,20644,,1350,
47,20638,,340000,
260,20634,,1200000,
230,20633,,470000,
193,20630,,550000,
640,20626,,3180000,
210,20624,,405000,
250,20622,,170000,
78,20619,,230000,
108,20618,,900000,
200,20617,,280000,
348,20616,,230000,
180,20614,,420000,
350,20611,,980000,
318,20610,,850000,
440,20605,,285000,
960,20604,,480000,
78,20603,,412400,
260,20597,,160000,
243,20596,4000,,630000
156,20593,,365000,
126,20592,,380000,
178,20591,,1350000,
340,20582,,149000,
94,20581,,800,
155,20577,,280000,
200,20576,,1150000,
48,20575,,190000,
90,20573,,2300,
140,20571,,250000,
253,20568,,122000,
288,20567,,10000,
71,20566,,360000,
56,20565,,250000,
212.31999999999999317878973670303821563720703125,20564,,2600,
47,20563,,135000,
780,20559,,220000,
395,20558,,1600000,
1700,20557,26000,,4800000
330,20556,,1600000,
263,20555,,150000,
342,20554,,700000,
131,20552,,1100,
222.789999999999992041921359486877918243408203125,20545,,650000,
335,20542,,390000,
360,20535,,2390000,
215,20533,,795000,
62.13000000000000255795384873636066913604736328125,20529,,950,
174,20522,,250000,
468,20519,,319000,
364,20518,,319000,
140,20517,,500000,
45,20514,,197000,
45,20513,,197000,
45,20512,,197000,
22,20510,,160000,
72,20505,500,,220000
130,20503,1800,,270000
55,20501,,265000,
309,20497,,195000,
166,20496,,650000,
400,20495,,1600000,
124,20480,,772399,
309,20478,,120000,
50,20469,,1600,
490,20467,,2700000,
195,20466,,1246000,
195,20465,,1246000,
218,20464,,1390000,
50,20462,,215000,
510,20461,,149000,
164,20459,,100000,
272,20458,,500000,
90,20455,,405000,
130,20454,,650000,
322,20453,,3500,
205,20452,,840000,
140,20448,,375000,
160,20447,,700000,
158,20446,,,
88,20445,,420000,
188,20439,,640000,
48,20438,,200000,
47,20435,,900,
409,20427,,240000,
1190,20424,,1390000,
74,20422,,300000,
270,20421,,800000,
117,20417,,480000,
64,20415,,260000,
900,20410,,450000,
1000,20409,,650000,
330,20408,,265000,
137,20406,1000,,200000
301.5,20403,,250000,
303,20397,,685000,
276,20395,,850000,
66,20392,1050,,190000
75,20387,,205000,
500,20384,,500000,
190,20383,,820000,
352,20382,,170000,
158,20377,,550000,
20000,20376,,150000,
800,20375,,5000,
72,20374,,360000,
141,20368,,375000,
420,20338,,2590000,
214,20337,,310000,
36,20331,,144000,
31,20330,,130000,
74,20329,,296000,
72,20328,,288000,
65,20327,,240000,
350,20325,,3500000,
105,20322,,220000,
4370,20315,,2200000,
70,20314,,180000,
130,20313,,400000,
276,20312,,700000,
280,20310,,1200000,
466,20308,,680000,
250,20307,,220000,
49,20306,,175000,
450,20305,,160000,
368,20302,9000,,2100000
1008,20301,,1100000,
122,20289,,310000,
450,20288,,1800000,
309,20287,,250000,
450,20286,,225000,
186,20282,,490000,
74,20277,,330000,
1232,20276,,1950000,
99,20275,,460000,
307,20272,,1000,
35,20263,,150000,
80,20262,800,,110000
104,20261,,360000,
61,20256,,380000,
584,20255,,260000,
220,20254,,130000,
150,20252,,660000,
76,20251,,350000,
700,20248,,4000000,
50,20246,,160000,
480,20242,,250000,
450,20241,,250000,
170,20240,,510000,
103,20238,,350000,
264,20237,,780000,
423,20236,,10000,
53,20234,,180000,
340,20233,,1300000,
350,20232,,1000000,
155149,20230,,9900000,
501,20228,,285000,
108,20227,,640000,
43,20225,,1200,
267,20222,,150000,
250,20220,,900000,
45,20215,,190000,
300,20214,,200000,
103,20208,,570000,
300,20202,,1250000,
48,20196,,139000,
45,20195,,160000,
22,20192,,1000,
146,20185,,,
164,20184,,400000,
89,20182,,400000,
125,20180,,240000,
44,20176,,256000,
417,20175,,380000,
250,20174,,220000,
250,20173,,198000,
318,20172,,270000,
372,20171,,260000,
251,20170,,185000,
253,20169,,185000,
252,20167,,180000,
188,20161,,990000,
85,20158,,210000,
96,20155,870,,190000
203,20153,,860000,
800,20152,,3200000,
380,20150,,860000,
50,20149,,175000,
91,20148,,318000,
130,20147,,350000,
200,20146,,1000000,
238,20145,,990000,
54,20143,,160000,
370,20135,,540000,
160,20134,,550000,
223,20133,,500000,
750,20129,5500,,1300000
115,20128,,330000,
348,20125,,2391310,
345,20124,,2133710,
19,20122,,270000,
72,20120,,340000,
369,20119,,1500000,
46,20116,,220000,
47,20115,,200000,
145,20111,,600000,
230,20110,,1200000,
37,20103,,160000,
32,20101,,185000,
356,20098,,580000,
190,20096,,800000,
116,20095,,300000,
21000,20090,,35000000,
96,20086,,470000,
200,20070,,105000,
130,20068,,320000,
120,20067,,365000,
210,20064,,394000,
46,20062,,370000,
167,20061,1400,,500000
140,20058,,800000,
800,20052,,1000000,
657,20051,,320000,
150,20050,,350000,
68,20049,,375000,
105,20044,,500000,
131,20042,,650000,
270,20039,,750000,
316,20034,,1290000,
150,20033,,675000,
322,20030,,3500,
215,20029,,3000,
90,20028,,2200,
55,20027,,1300,
312,20024,,130000,
106,20023,,300000,
132,20020,,655000,
100,20019,,495000,
56,20016,,750,
65,20013,,330000,
600,20012,,850000,
288,20010,,420000,
60,20001,,280000,
64,20000,,290000,
106,19998,,500000,
147,19995,,560000,
123.56000000000000227373675443232059478759765625,19993,,430000,
46,19990,,260000,
123,19986,,3000,
118,19985,,430000,
300,19980,,1200000,
600,19977,8000,,2200000
350,19969,,980000,
1069,19966,,15000,
90,19963,,175000,
118,19962,,280000,
120,19960,,400000,
52,19958,,298000,
346,19957,,300000,
286,19947,,155000,
141,19946,1100,,230000
242000,19943,,2100000,
80,19939,,330000,
173,19938,,470000,
110,19934,,230000,
550,19933,,1600000,
87,19932,,300000,
67,19926,,250000,
345,19924,,650000,
295,19922,,742000,
115,19921,,900,
120,19920,,900,
215,19917,,750000,
600,19916,8000,,1600000
650,19915,,650000,
38,19914,,169900,
750,19910,,350000,
340,19906,,249000,
1260,19905,,300000,
96,19903,,350000,
38,19901,,180000,
150,19900,,460000,
72,19899,,200000,
440,19896,,990000,
300,19895,,650000,
230,19893,,750000,
315,19890,3800,,850000
200,19889,,600000,
475,19888,,780000,
44,19885,,1300,
74,19882,1300,,320000
40,19881,550,,121000
245,19880,,900000,
200,19875,,495000,
200,19874,,400000,
502,19871,,6000,
48,19870,,190000,
320,19865,,850000,
462,19860,,685000,
49,19857,,177000,
190,19853,,1500,
218,19852,,1277975,
66,19849,,230000,
71,19843,,460000,
278,19841,,1598951,
400,19835,,700000,
58,19833,,250000,
100,19830,,514000,
77,19829,,471500,
127,19827,,743616.96999999997206032276153564453125,
480,19825,,3421000,
186,19824,,600000,
165,19823,,380000,
173,19822,,300000,
43,19819,,282000,
36,19817,,122400,
200,19816,,1142000,
127,19815,,661887.80000000004656612873077392578125,
245,19811,,1513000,
1540,19810,,1400000,
110,19809,,270000,
137,19806,,2500,
420,19802,,250000,
46,19801,,195000,
530,19800,,1500000,
73,19799,,250000,
282,19798,,140000,
220,19797,,550000,
200,19796,,2300,
800,19789,,1600000,
76,19786,,307000,
301,19776,,406000,
420,19775,,232000,
432,19774,,350000,
143,19769,,630000,
385,19768,,1280000,
56,19766,,230000,
171,19765,,750000,
2150,19760,45000,,11000000
240,19759,,450000,
220,19757,,960000,
40,19751,950,,182000
5292,19744,,2380000,
253,19739,,1150000,
144,19732,,676800,
266,19727,,1197000,
22,19721,,110000,
38,19719,850,,200000
170,19716,,350000,
300,19715,,700000,
88,19713,,185000,
86,19705,,250000,
100,19699,,385000,
871,19697,,480000,
